person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Claudia Suciu,claudiasuciu,claudiasuciu@zzup.ro,2510509396981,1953-08-10,"Soseaua Alistar Albu Nr. 326, Darabani, 625507",0235 477 847,a0:9b:d3:b2:4d:1c,76.138.232.212,RO83HEZP0996266025067679,2025-06-25 14:50:51,23594,474,625,964466,4da4072a-cd6d-4b24-816a-bcc4948e9c7a
Iancu Manole,iancumanole,iancumanole@zzup.ro,7601203172453,1964-06-22,"Aleea Toma, Siria, 605947",0723 129 760,1a:27:71:46:00:18,223.134.241.205,RO23ITWP9383219986919642,2025-06-25 14:50:51,8444,477,267,1786375,89c37873-51f9-4f3b-852b-65b4c6c2699c
Ioanina Diaconu,ioaninadiaconu,ioaninadiaconu@acasa.ro,8300229466755,1960-12-21,"Soseaua Dima Nr. 98, Braila, 858001",0757 831 443,98:3e:71:7f:74:74,114.38.96.191,RO36BSVU1607565314354994,2025-06-25 14:50:51,10881,960,160,392565,1c70f8a0-310b-4671-9413-ba2abd008c14
Stana Popa,stanapopa,stanapopa@acasa.ro,3121118278654,1973-10-21,"Strada Niță, 1 Decembrie, 760224",0251 003 296,c4:0d:5f:1f:8c:b2,17.160.27.44,RO11RVPR2940379419789024,2025-06-25 14:50:51,16745,350,316,458735,fa1a4bc1-f09b-4508-802f-9dbb50e70963
Anghel Marin,anghelmarin,anghelmarin@gmail.com,8590201314131,1959-02-19,"Intrarea Diaconescu Nr. 76, Toflea, 342276",0243 240 253,84:32:4b:54:d0:11,182.118.164.164,RO65NHIK0538445311038779,2025-06-25 14:50:51,30481,897,25,1977435,6442cef2-7632-491c-b0fd-c22f5077a998
Laurențiu Pușcașu,laurențiupușcașu,laurențiupușcașu@gmail.com,7500619446304,2023-09-26,"Soseaua Stoica Nr. 10 Bl. 42  Sc. 51 Ap. 293, Miercurea-Ciuc, 558621",0253 095 605,b8:b4:31:6b:39:cf,178.71.180.140,RO59EUNI9607237859361204,2025-06-25 14:50:51,20768,571,589,1423016,267253c5-a731-4c41-b557-566bba9c31ce
Lorin Tabacu,lorintabacu,lorintabacu@kappa.ro,5170509112773,1985-03-17,"Soseaua Popescu Nr. 459 Bl. 61  Sc. 88 Ap. 361, Dumbravita, 830077",0722 875 841,ba:cf:9d:14:b5:cc,19.158.36.255,RO39AZWX1081706413574578,2025-06-25 14:50:51,35105,365,174,1909873,40ca2655-1783-4894-b68d-8a5ca2b8babc
Anaida Stancu,anaidastancu,anaidastancu@acasa.ro,4990710461978,1926-01-23,"Aleea Albu Nr. 195 Bl. 82  Sc. 80 Ap. 447, Turnu Magurele, 130032",0741 540 853,04:46:8d:36:76:84,216.65.205.23,RO96URIZ1882989731115696,2025-06-25 14:50:51,19328,294,318,1876566,fceb7db2-0061-4688-a479-aa2677ccace7
Axinte Mazilescu,axintemazilescu,axintemazilescu@email.ro,1340631520811,1915-11-18,"Intrarea Dobre, Tarnaveni, 861686",0751 809 120,a4:9c:29:d9:11:1f,144.122.152.199,RO37CRHT2346279419248671,2025-06-25 14:50:51,34306,4,199,23839,043ea031-3eac-4696-a400-0c9fc3558c04
Carol Ababei,carolababei,carolababei@141.ro,5260821115873,1919-03-04,"Bulevardul Eftimie Nr. 229 Bl. 61  Sc. 45 Ap. 458, Pipera (Voluntari), 351608",0264 825 256,6c:7c:f9:c3:23:92,3.143.173.217,RO68RIRV9792282517308542,2025-06-25 14:50:51,7860,907,589,386571,6a32331a-588c-4e92-a283-6f52728c64cc
Aurelia Popescu,aureliapopescu,aureliapopescu@141.ro,5850816396387,1951-02-27,"Bulevardul Nicodim Ionescu Nr. 60, Poiana Mare, 939972",0763 553 406,8e:c4:d8:95:40:61,97.192.255.4,RO13CTDV4043039440353904,2025-06-25 14:50:51,26206,37,499,413870,e038a300-db31-497c-929a-283b64cd641e
Patricia Dumitrescu,patriciadumitrescu,patriciadumitrescu@email.ro,3730623418681,1912-02-13,"Strada Stoica Nr. 19 Bl. 10  Sc. 53 Ap. 136, Straja, 668810",0731 664 677,56:2a:4d:79:11:37,200.80.115.54,RO04OKDQ9171898075264058,2025-06-25 14:50:51,35424,137,177,1572587,86c6f0f9-37f9-47f3-a5f9-fd5d84b967da
Sever Aanei,severaanei,severaanei@141.ro,1780318021656,2017-10-21,"Intrarea Ene Nr. 167 Bl. 96  Sc. 84 Ap. 372, Techirghiol, 744012",0266 271 699,26:7d:42:ed:78:ad,198.36.97.197,RO53PQWZ4564806093492292,2025-06-25 14:50:51,34051,477,320,824543,2c6b27ca-2e5d-4906-8311-7a47a8baf778
Nidia Popa,nidiapopa,nidiapopa@kappa.ro,7520804275270,1992-01-04,"Intrarea Ababei, Seini, 808794",0750 128 612,5a:27:cd:49:f0:4b,206.145.41.56,RO92NHCE5985760153691993,2025-06-25 14:50:51,24257,600,112,595805,9621adc6-e4fe-4080-875e-41e78c6facee
Stela Pop,stelapop,stelapop@141.ro,2731008230496,1951-09-11,"Strada Rebeca Dochioiu, Buhusi, 191328",0743 789 773,80:9c:bb:eb:b1:a5,55.154.121.117,RO34HVKZ3122387849480901,2025-06-25 14:50:51,14462,466,748,1367265,8d614270-f7e8-4010-80a1-27c98f88d8cf
Bernard Nemeș,bernardnemeș,bernardnemeș@kappa.ro,3430613139047,1909-11-01,"Soseaua Grațian Tomescu, Valea lui Mihai, 739792",0248 700 818,24:e5:6e:e1:9f:b6,122.236.247.76,RO79IDUZ8789114409433448,2025-06-25 14:50:51,7456,814,144,1749433,1cde80ef-7593-4b0c-b3e1-1190a9fc052b
Alma Stancu,almastancu,almastancu@post.ro,4520130074223,1928-10-04,"Strada Profira Voinea Nr. 976, Darmanesti, 303860",0784 517 864,ac:8b:66:c9:1f:04,121.160.7.242,RO28VQRU6831492048960405,2025-06-25 14:50:51,31055,729,72,532721,1f1816e7-a39b-4d80-9bb7-2553546d9edf
Iuliana Manole,iulianamanole,iulianamanole@email.ro,3311131296627,1988-09-09,"Drumul Pompilia Pop Nr. 204, Targu Ocna, 839088",0740 142 340,44:33:7f:65:34:9a,77.188.1.51,RO98OGAU4639526520386314,2025-06-25 14:50:51,31080,755,46,1235785,74ddb032-f0fd-4be4-a384-3fd7d8039e22
Gabriela Popescu,gabrielapopescu,gabrielapopescu@kappa.ro,3500309160167,1946-11-01,"Soseaua Lorin Diaconescu Nr. 917, Petrila, 311168",0250 099 307,e2:18:5c:46:ff:cf,98.127.131.177,RO26PMHV5345566973871847,2025-06-25 14:50:51,31542,207,87,1074998,064ed190-65cc-443f-a43b-bcc23ffdce9d
Panagachie Stancu,panagachiestancu,panagachiestancu@acasa.ro,5190520187135,1983-03-27,"Bulevardul Anda Popa Nr. 82, Odobesti, 731615",0731 228 211,54:c0:4b:9d:37:f7,10.60.64.241,RO36VXPK0734732025451498,2025-06-25 14:50:51,23967,615,94,954016,46f5a3fd-3927-4636-af4a-43e70dd0b426
Janeta Dima,janetadima,janetadima@zzup.ro,7720328230017,1947-02-23,"Aleea Stănescu, Sangeorz-Bai, 753778",0241 257 545,e2:59:c4:c6:d4:fa,15.20.133.45,RO26VNPF7297900790353311,2025-06-25 14:50:51,13290,14,601,36836,e0ca3d5d-1d38-401a-83a5-6ed180929433
Corina Albu,corinaalbu,corinaalbu@post.ro,8280126320467,1954-12-05,"Soseaua Ardelean Nr. 51, Oravita, 672331",0747 878 140,46:c1:8d:7e:82:3a,118.25.56.206,RO51IZWV6499424117238710,2025-06-25 14:50:51,17182,777,279,1398035,98dc2f3a-b835-4ef0-b345-bb9ebc9d5048
Laurențiu Niță,laurențiuniță,laurențiuniță@gmail.com,2191003055105,2016-11-03,"Bulevardul Florea Nr. 829 Bl. 96  Sc. 91 Ap. 957, Plosca, 982962",0762 934 876,b4:80:25:18:c3:b9,25.96.79.122,RO90DFFR3649632729286344,2025-06-25 14:50:51,20780,857,336,1630915,1a64377f-f9ab-46cb-85a7-e30fd7c62ec8
Lucențiu Diaconescu,lucențiudiaconescu,lucențiudiaconescu@141.ro,5400525127376,1975-11-23,"Drumul Răducu Aanei, Vlahita, 338502",0265 117 333,64:42:c5:7b:63:32,166.224.80.183,RO25DVHB2118134496939542,2025-06-25 14:50:51,7181,825,480,581516,f465a023-7080-408e-8e29-fe6341d77cf1
Emanuil Ardelean,emanuilardelean,emanuilardelean@email.ro,7810526119129,1952-04-07,"Bulevardul Suciu Nr. 53, Tufesti, 552415",0758 247 480,98:0b:e2:07:d9:0d,69.44.229.66,RO04RKQQ7632651743053106,2025-06-25 14:50:51,1439,673,526,896990,4e8502e3-e981-449d-a4ed-0d575aa05768
Mioara Nemeș,mioaranemeș,mioaranemeș@post.ro,2980526048399,2005-10-18,"Intrarea Severina Popa Nr. 38, Corund, 903493",0739 482 666,94:97:21:15:f3:98,112.213.69.57,RO30LDSK2854951452040857,2025-06-25 14:50:51,614,148,142,763146,6f46b605-ff5f-4bad-bac6-b572ad9baffd
Frederic Stan,fredericstan,fredericstan@email.ro,4920503174078,1979-04-14,"Drumul Ștefan Pușcașu Nr. 321 Bl. 89  Sc. 85 Ap. 157, Babadag, 205552",0248 155 456,68:23:3b:04:62:c0,24.194.189.219,RO95CUEM4429112060960938,2025-06-25 14:50:51,5689,730,705,1807561,d933858c-fe4c-42a6-be30-84f34ef55111
Denisa Diaconu,denisadiaconu,denisadiaconu@zzup.ro,3211012087966,1924-07-02,"Aleea Cristobal Dinu Nr. 973, Craiova, 371227",0247 863 586,e8:fa:84:5c:43:3a,205.216.14.61,RO60TXPH1363065894934525,2025-06-25 14:50:51,21108,414,403,1306417,80b95da4-307c-4572-a41c-3a865d5b1569
Cerasela Dima,ceraseladima,ceraseladima@email.ro,6160723228771,1955-03-02,"Soseaua Ababei Nr. 159, Vulcan, 162427",0242 290 278,28:fb:27:ae:b1:79,67.12.46.199,RO36LSXP6310967355289833,2025-06-25 14:50:51,23703,500,715,1511175,287f5c7b-093f-4e1e-aec0-5cec7092b3a0
Haralambie Ardelean,haralambieardelean,haralambieardelean@zzup.ro,8150922121344,1948-02-20,"Strada Nicu Tudor Nr. 672 Bl. 84  Sc. 60 Ap. 724, Sfantu Gheorghe, 867523",0720 452 862,cc:a1:4f:23:06:7b,168.98.255.132,RO63TVUP8038431660255949,2025-06-25 14:50:51,28945,424,19,1637008,cf36ee10-073d-4033-ab2e-ed1e04662641
Denis Ene,denisene,denisene@141.ro,3270930437817,1923-09-22,"Intrarea Tudor Nr. 306 Bl. 87  Sc. 32 Ap. 476, Ramnicu Valcea, 608093",0750 090 711,94:87:ed:80:27:14,7.76.84.239,RO60XEOY9070753251546376,2025-06-25 14:50:51,8844,438,207,741063,3143d03b-69ae-49b6-b180-934dbac4f810
Eusebia Albu,eusebiaalbu,eusebiaalbu@gmail.com,3040720170326,1942-06-19,"Bulevardul Marcu Mocanu, Insuratei, 119811",0758 992 755,d0:16:67:ad:2a:d0,143.211.91.157,RO32PJZF1719039305772867,2025-06-25 14:50:51,22715,885,100,1839344,53153369-f4c3-4367-bed0-94c041784278
Alberta Pușcașu,albertapușcașu,albertapușcașu@kappa.ro,3050616064191,1995-10-04,"Bulevardul Preda Nr. 550, Pitesti, 655628",0249 484 371,0a:c8:fc:2a:34:09,194.17.154.97,RO88QFTY9417360797577336,2025-06-25 14:50:51,22778,703,87,540984,589a2cb9-3628-4480-8b1b-fec83da1378c
Decebal Ardelean,decebalardelean,decebalardelean@zzup.ro,3590131357779,1997-04-26,"Aleea Dobre, Domnesti, 756739",0734 910 384,ac:cf:5a:17:13:42,38.108.231.58,RO23BDDN5337884230626941,2025-06-25 14:50:51,35523,49,375,1067098,8312fe25-95e0-426d-b406-a733b149fd20
Dina Ionescu,dinaionescu,dinaionescu@gmail.com,4091002380835,1953-11-03,"Strada Ciprian Pușcașu Nr. 549 Bl. 53  Sc. 78 Ap. 916, Sighisoara, 524686",0746 109 053,36:df:bb:18:5a:8d,81.91.54.56,RO93SAKS1433931331588922,2025-06-25 14:50:51,11516,739,424,55161,a6b1897e-d724-4529-a29a-578ccf678cc4
Olivia Dumitrescu,oliviadumitrescu,oliviadumitrescu@email.ro,4651121263871,1973-05-19,"Strada Barbu Nr. 25, Straja, 171513",0749 379 265,46:8f:0b:25:67:f2,184.224.10.84,RO66PEYN6997085657098575,2025-06-25 14:50:51,16840,873,292,735155,f3704909-b6d3-435e-8793-1bf1c719ed4a
Damian Diaconescu,damiandiaconescu,damiandiaconescu@zzup.ro,8641006372108,1976-09-19,"Soseaua Toma, Babadag, 579210",0731 267 419,2e:af:02:fa:08:cb,200.248.203.69,RO57KTVB3015745486762630,2025-06-25 14:50:51,23278,933,454,689155,8f4ad2a7-3d39-452b-8c1c-8d566c560700
Floare Popescu,floarepopescu,floarepopescu@email.ro,3050329314917,1975-05-20,"Strada Diaconu Nr. 553, Dumbraveni, 375586",0262 386 585,ba:3f:75:77:bd:65,162.169.187.160,RO81KKLW4945112692607892,2025-06-25 14:50:51,24896,125,740,556227,cba87f4a-8790-49aa-a019-7b4c8dca3fad
Dorin Mazilescu,dorinmazilescu,dorinmazilescu@acasa.ro,2130629221999,2019-07-25,"Drumul Ene Nr. 721 Bl. 11  Sc. 25 Ap. 339, Dumbraveni, 169036",0259 038 605,8c:c6:70:90:60:ad,51.50.63.237,RO24RUZQ0089223762966883,2025-06-25 14:50:51,14087,344,199,1957623,73701c1d-16c9-4ddb-a0e0-631537411ff2
Octavia Suciu,octaviasuciu,octaviasuciu@gmail.com,5791114405516,1944-08-13,"Aleea Andreea Florea, Barlad, 898990",0746 178 770,ac:55:3c:94:e1:b7,74.11.161.2,RO93MNYF8727124843749727,2025-06-25 14:50:51,30721,18,600,1749251,705ed08b-42be-4885-8b99-8db8d27b144e
Violeta Stănescu,violetastănescu,violetastănescu@post.ro,2620615321511,1987-12-31,"Drumul Cazimir Dochioiu Nr. 262 Bl. 53  Sc. 43 Ap. 248, Tuzla, 681345",0759 259 029,9e:19:3b:df:48:66,220.88.162.151,RO77YQGJ3495568076947932,2025-06-25 14:50:51,26064,672,201,95674,933a9b5c-94ed-49d5-a858-e02bda2fa47b
Codin Ioniță,codinioniță,codinioniță@gmail.com,6111023247947,1944-01-29,"Bulevardul Alin Nemeș Nr. 43, Bailesti, 566117",0243 503 225,ca:9f:34:a6:9f:7f,174.75.154.30,RO34JKXW5530882010812694,2025-06-25 14:50:51,24580,371,763,1683593,5c7684cb-e087-4548-8d64-17367c92a826
Eliza Ionescu,elizaionescu,elizaionescu@141.ro,2280218039216,1909-07-23,"Bulevardul Vasilica Tomescu Nr. 99 Bl. 85  Sc. 16 Ap. 412, Greci, 322004",0764 712 416,6a:6c:44:21:fb:7a,128.151.168.186,RO71EZLW1029152561762618,2025-06-25 14:50:51,10919,746,732,1021671,f1f88521-d929-4506-a24e-858a214bd579
Evanghelina Manole,evanghelinamanole,evanghelinamanole@gmail.com,7050419052340,1967-01-20,"Aleea Toma Nr. 53 Bl. 13  Sc. 94 Ap. 360, Targu Mures, 193173",0771 137 300,ba:90:0d:38:eb:5b,49.117.38.181,RO11RYXR2407907131773139,2025-06-25 14:50:51,4176,778,365,370981,8eba19a1-14cb-4b2d-8db8-5c1be00cc7c2
Elisabeta Dumitrescu,elisabetadumitrescu,elisabetadumitrescu@email.ro,5511106437804,1999-02-02,"Soseaua Niță, Braila, 926763",0253 299 369,06:dd:b8:3d:db:2d,25.228.192.168,RO81ZFHG2847176146226273,2025-06-25 14:50:51,27888,608,14,148132,1a8fb72b-1da1-44bc-8f44-783540676036
Robert Diaconu,robertdiaconu,robertdiaconu@141.ro,5651114155001,1926-03-08,"Soseaua Aanei Nr. 439 Bl. 48  Sc. 87 Ap. 638, Seini, 220856",0760 868 885,fc:65:87:cf:1b:c3,123.225.34.207,RO60CXJX2838660871764115,2025-06-25 14:50:51,6896,11,43,1812850,40315e05-bc83-4643-83a1-68f0496943b5
Radu Suciu,radusuciu,radusuciu@post.ro,3361018334136,1921-07-30,"Intrarea Eftimie Nr. 20, Baciu, 820823",0245 877 299,9e:41:05:0f:7e:db,34.98.157.16,RO15CJBR4684859569205572,2025-06-25 14:50:51,11235,724,316,156693,869cd9b4-dcd2-46e5-bc2b-fc5615dca897
Dinu Tomescu,dinutomescu,dinutomescu@post.ro,1341214164346,1990-10-13,"Soseaua Mocanu Nr. 59 Bl. 61  Sc. 49 Ap. 598, Blaj, 379975",0756 504 104,c2:d3:ff:40:0d:77,2.32.241.240,RO76JDMY3800292286147567,2025-06-25 14:50:51,22817,203,122,892458,cc395cd6-7f15-4140-bee0-a9d8d012fa9a
Monalisa Mocanu,monalisamocanu,monalisamocanu@acasa.ro,4510830361774,1935-10-29,"Intrarea Tudor Nr. 31 Bl. 28  Sc. 41 Ap. 379, Pancota, 399650",0754 345 240,10:86:1e:f1:0f:b2,155.208.26.76,RO72MNWO0304034020859663,2025-06-25 14:50:51,30226,295,15,1028513,dcbc76e4-5e89-4594-a5bf-d43961358882
Mirabela Niță,mirabelaniță,mirabelaniță@email.ro,1530514385151,1984-08-26,"Strada Tabacu Nr. 46, Sangeorz-Bai, 502345",0724 315 427,ca:d1:d9:2f:c3:0d,13.97.187.171,RO09YVXS2135501861314281,2025-06-25 14:50:51,32497,547,192,345636,26aa360d-1fc5-495d-8c8c-2515f46dc4e4
Claudiu Ababei,claudiuababei,claudiuababei@kappa.ro,2521224090390,1942-10-18,"Soseaua Albu Nr. 621, Horodnic de Sus, 410372",0720 451 631,ba:de:06:bf:51:96,53.169.160.115,RO11HNSE6422923717139966,2025-06-25 14:50:51,12630,93,592,1352792,d758bfa6-35bd-4f30-96fe-5a91f813801d
Domnica Ionescu,domnicaionescu,domnicaionescu@gmail.com,3640130127957,1956-12-27,"Drumul Toma Nr. 51, Titu, 554703",0733 605 830,c4:6b:cc:74:51:72,93.21.153.85,RO97XOGL6932221053705059,2025-06-25 14:50:51,29416,586,194,403907,cfb363d1-1c8a-4fb2-be98-fabdd9af1501
Rozalia Pop,rozaliapop,rozaliapop@zzup.ro,1220915395407,1940-07-05,"Aleea Dobre, Draganesti-Olt, 126317",0759 276 355,dc:d3:29:8d:8c:2e,11.31.28.154,RO29CZFW1767999904254439,2025-06-25 14:50:51,23801,985,85,613978,477346a5-81bd-47c1-ad2b-fb1421357bb9
Antim Suciu,antimsuciu,antimsuciu@kappa.ro,6261111238618,1993-07-30,"Drumul Pop Nr. 593 Bl. 52  Sc. 74 Ap. 529, Pitesti, 402194",0732 515 095,2a:c7:d7:4e:9e:04,58.11.35.140,RO92AMDZ5466946193858973,2025-06-25 14:50:51,29028,357,343,1549975,967a641a-d1a5-46f7-91f3-39ff59b77a33
Adonis Ionescu,adonisionescu,adonisionescu@post.ro,3491211130691,1967-01-30,"Soseaua Ionescu Nr. 39 Bl. 37  Sc. 60 Ap. 957, Horodnic de Sus, 428198",0744 997 864,20:33:32:0d:4f:c9,95.35.162.187,RO30KONS8346775890234595,2025-06-25 14:50:51,3064,484,278,1688588,6bdc77b6-81c1-4950-90b4-86fd9945479b
Aurică Dima,auricădima,auricădima@141.ro,2330730231635,1951-02-02,"Intrarea Mazilescu, Covasna, 441761",0259 945 400,ec:8b:e4:48:db:5e,182.13.91.67,RO56WBWJ3824942359262585,2025-06-25 14:50:51,25922,984,791,588775,fee7403f-9ebb-49ec-973c-4e3834d3e2ac
Catrinel Tabacu,catrineltabacu,catrineltabacu@kappa.ro,2621021143942,1935-06-19,"Intrarea Dima Nr. 30, Otelu Rosu, 825554",0737 465 986,70:ca:57:3a:78:43,31.159.73.64,RO62NLJE0068947617215280,2025-06-25 14:50:51,6552,816,201,1655464,68bdd0fe-df17-4ae2-bc65-de8c34f25794
Sorana Tudor,soranatudor,soranatudor@email.ro,3060730230198,1972-01-10,"Bulevardul Popa Nr. 940, Vicovu de Sus, 877285",0268 254 266,f6:e9:25:65:9c:11,11.111.81.32,RO79PFYF8990761894506238,2025-06-25 14:50:51,31235,51,765,846982,776e4925-9682-44b8-ad54-05112efb5369
Consuela Mazilescu,consuelamazilescu,consuelamazilescu@kappa.ro,3800617070493,1935-06-29,"Strada Cristea Nr. 557, Curcani, 244485",0752 266 661,d6:9a:d4:cb:0b:b0,97.35.105.190,RO23NMTV3978365167303961,2025-06-25 14:50:51,11432,893,327,1781481,18cf7a52-c606-4dd0-bc06-d56beff70517
Iuliana Tudor,iulianatudor,iulianatudor@141.ro,5710424050048,1979-01-26,"Intrarea Janeta Albu Nr. 26, Rosiori de Vede, 429613",0745 547 065,16:92:45:be:57:26,61.173.163.229,RO77ANGI5764410876754630,2025-06-25 14:50:51,29812,407,338,694896,9be33286-26e7-4e81-b51d-afcccd930490
Dariana Niță,dariananiță,dariananiță@141.ro,5540111209992,1932-08-21,"Soseaua Ionela Dobre Nr. 65, Radauti, 642976",0732 816 279,ae:e2:76:93:94:19,94.13.150.172,RO41PWCU6619899005694331,2025-06-25 14:50:51,31446,449,270,1698246,c33227a5-c4a6-4702-9046-837a24720260
Iustinian Toma,iustiniantoma,iustiniantoma@acasa.ro,3870428250402,1940-02-13,"Aleea Tiberiu Gheorghiu, Matca, 816460",0771 647 345,d2:bc:d0:64:0e:33,86.132.178.133,RO40MGJI2401213951879175,2025-06-25 14:50:51,20060,725,293,1043136,1ef1cd58-0386-4f28-9675-5f18a9687058
Evelina Voinea,evelinavoinea,evelinavoinea@email.ro,3300431316246,1934-06-05,"Drumul Radu Cristea, Ineu, 325799",0737 049 126,c0:e2:ba:eb:b5:55,185.96.101.102,RO72BKFY7327536912319659,2025-06-25 14:50:51,2996,924,776,1948527,61aecc9e-283d-4d96-a6c9-78264d185f9a
Daria Dochioiu,dariadochioiu,dariadochioiu@zzup.ro,1370211046401,1991-11-11,"Bulevardul Suciu Nr. 56 Bl. 29  Sc. 42 Ap. 322, Savinesti, 318372",0737 457 066,c2:c6:9a:04:aa:63,135.127.229.216,RO77GPLH1045719796750986,2025-06-25 14:50:51,26463,2,715,753128,f11e2ec7-b668-45e6-9bfb-0561ad128550
Silvana Tudor,silvanatudor,silvanatudor@email.ro,4180509259098,1913-01-16,"Strada Stan Nr. 740 Bl. 52  Sc. 17 Ap. 178, Oravita, 529898",0242 570 259,a2:bd:be:32:f4:42,93.93.165.178,RO43PGBF7432521435271790,2025-06-25 14:50:51,23328,524,667,5464,eec86be1-cbf7-4705-bf09-c24a2bd17caa
Florica Ardelean,floricaardelean,floricaardelean@zzup.ro,7271216450702,1945-09-14,"Intrarea Cristea Nr. 691, Ramnicu Valcea, 150661",0267 043 495,70:35:fe:38:64:4c,173.225.107.83,RO28MIYV2598821818625230,2025-06-25 14:50:51,29314,511,723,911163,c2ddc0b3-58c9-44f3-870a-e275a30baf27
Horațiu Ababei,horațiuababei,horațiuababei@gmail.com,6860317085776,1996-08-03,"Intrarea Preda Nr. 10 Bl. 77  Sc. 89 Ap. 739, Agnita, 736602",0766 530 490,f0:31:4d:64:02:36,3.21.3.21,RO77ZKXJ8131426230831035,2025-06-25 14:50:51,14755,980,739,1259818,51e0da03-4632-4c21-a830-43222905cc85
Elodia Dochioiu,elodiadochioiu,elodiadochioiu@post.ro,2661218180683,2022-03-26,"Aleea Diaconu, Cobadin, 713218",0236 648 765,1a:a2:05:ee:3f:b1,128.177.141.89,RO09VURH0473180231387384,2025-06-25 14:50:51,13123,247,733,857343,1253907b-be30-422d-bece-68bd97648266
Costin Ioniță,costinioniță,costinioniță@kappa.ro,7030818134261,1942-12-22,"Soseaua Voinea Nr. 777, Raducaneni, 461821",0255 828 769,16:4a:16:b4:27:b6,75.140.155.8,RO84LADW6123689624707464,2025-06-25 14:50:51,17117,511,329,696872,a6b864ec-9cbc-487b-8ce2-8df42de85373
Ion Suciu,ionsuciu,ionsuciu@gmail.com,1530521283417,1955-01-26,"Aleea Oprea, Brasov, 771033",0235 054 877,a8:a9:5f:b9:d7:30,137.153.211.233,RO54FRSH7498207025382520,2025-06-25 14:50:51,21496,730,430,464759,b259c9d7-f703-42dd-9696-fd05ef84f815
Alex Dochioiu,alexdochioiu,alexdochioiu@email.ro,5290831525166,2011-12-05,"Strada Călin Suciu, Baia Sprie, 563758",0721 480 540,90:18:cf:88:09:51,188.185.23.148,RO41JDHI3236284658155258,2025-06-25 14:50:51,15424,413,75,1494430,957c42f9-5622-4aa0-96de-7e6113e5622a
Ștefania Voinea,ștefaniavoinea,ștefaniavoinea@email.ro,6590815367451,1966-03-22,"Drumul Mocanu Nr. 43, Talmaciu, 268592",0263 371 623,a8:c4:5c:ac:60:b3,116.86.72.190,RO88MWRO3011696460133421,2025-06-25 14:50:51,27996,47,208,1592500,8e6a27a9-542d-4b59-a603-564db9e7b5f6
Arian Tabacu,ariantabacu,ariantabacu@141.ro,7320416333890,1950-05-10,"Bulevardul Toma, Remetea, 751065",0266 003 048,d4:8d:7e:10:af:b2,199.252.126.163,RO48XATN0851441888748265,2025-06-25 14:50:51,26426,745,43,404433,539953ca-de84-4d3e-b1f2-3a7324f5b29f
Viviana Toma,vivianatoma,vivianatoma@kappa.ro,4790203202645,1929-10-19,"Intrarea Aanei, Zalau, 897535",0771 939 951,2c:04:cd:45:13:a4,184.165.238.251,RO30QDEF8628735728665280,2025-06-25 14:50:51,17895,267,307,541318,1125754c-4da2-4959-bfd0-2133287bcfbb
Sorina Ionescu,sorinaionescu,sorinaionescu@141.ro,3330608440289,1980-03-16,"Strada Horia Dobre Nr. 73 Bl. 83  Sc. 74 Ap. 126, Busteni, 251787",0232 751 997,d0:94:d7:7d:ad:0e,188.189.221.50,RO26AZBX9186237050824380,2025-06-25 14:50:51,33607,323,186,1930689,1761edbb-04f8-4219-8f02-7c16147190a7
Nechifor Gheorghiu,nechiforgheorghiu,nechiforgheorghiu@email.ro,8780724370330,1969-01-30,"Drumul Dochioiu, Craiova, 158645",0264 486 271,04:11:1a:12:a0:34,159.121.45.84,RO03KEXS9770721127122332,2025-06-25 14:50:51,22249,523,768,462516,661c0539-4a86-456e-9abc-d63022fa69ae
Marta Ababei,martaababei,martaababei@email.ro,6650809181519,1992-04-16,"Soseaua Barbu Nr. 416 Bl. 30  Sc. 68 Ap. 617, Intorsura Buzaului, 575532",0711 824 772,b4:75:48:5c:98:5d,84.55.124.113,RO91IOJJ2567178233124657,2025-06-25 14:50:51,28399,509,328,413886,9bdffdfb-5c20-4974-8f80-9f76eb4d0944
Corina Georgescu,corinageorgescu,corinageorgescu@acasa.ro,7780420310683,1957-08-19,"Bulevardul Dochioiu, Agnita, 411234",0254 823 836,2e:f3:98:55:f2:58,155.42.2.197,RO63JHFF2169775438164356,2025-06-25 14:50:51,19639,877,260,191315,6916ffd8-9c4a-4077-8a4a-0436d18482ba
Tamara Oprea,tamaraoprea,tamaraoprea@zzup.ro,2030817017440,1941-05-07,"Intrarea Brăduț Mocanu Nr. 20, Tunari, 224530",0788 619 657,58:09:a3:2c:a5:21,76.229.147.177,RO85EBYX1573996113834529,2025-06-25 14:50:51,7455,584,281,1250323,502e1f63-409c-4b8a-8faa-fce2a8bd2f67
Florian Stoica,florianstoica,florianstoica@kappa.ro,3741019343053,1985-01-23,"Aleea Dumitrescu, Oravita, 503806",0732 470 957,d4:2e:cb:6b:81:6a,35.69.202.97,RO04GIKJ8018247234811611,2025-06-25 14:50:51,13571,275,528,962495,bdd87bc0-f255-480d-9d3d-327466457785
Evanghelina Tudor,evanghelinatudor,evanghelinatudor@kappa.ro,7510501464425,1970-07-03,"Intrarea Măriuca Mazilescu, Toplita, 366069",0237 141 527,86:69:7b:49:95:95,114.40.155.130,RO02DWXX3187883477151368,2025-06-25 14:50:51,18543,582,10,1490871,b775c5f7-5c19-4230-97c7-62523951c9ce
